1 -1.18519 -19.8188
2 -1.35343 -22.3155
3 -1.41221 -25.4149
4 -1.51112 -28.4609
5 -1.60514 -30.4671
6 -1.75358 -33.5523
7 -1.57275 -37.4359
8 -1.64975 -40.3586
9 -1.7809 -43.9435
10 -1.79035 -46.6975
11 -1.85392 -48.8393
12 -1.98443 -51.4196
13 -2.11134 -54.0684
14 -2.18997 -56.5312
15 -2.61889 -58.5936
16 -3.17304 -61.9456
17 -3.353 -65.3508
18 -3.44674 -68.5018
19 -3.52844 -71.0485
20 -3.65685 -74.1602
21 -3.84507 -76.6051
22 -4.20594 -79.2451
23 -4.76349 -81.3574
24 -5.21255 -83.6449
25 -5.73474 -85.6462
26 -6.3876 -87.0985
27 -6.91034 -89.2927
28 -8.88457 -94.7312
29 -12.7345 -112.035
30 -14.5113 -117.274
31 -15.8401 -121.856
32 -17.3997 -124.643
33 -21.037 -125.091
34 -23.9065 -127.12
35 -26.5129 -125.545
36 -29.4881 -123.51
37 -32.4841 -117.154
38 -35.7545 -107.448
39 -37.0583 -99.6337
40 -37.5314 -95.479
41 -36.6924 -94.7988
42 -38.1202 -90.0447
43 -39.013 -87.7089
44 -38.6862 -89.4982
45 -38.3298 -90.6377
46 -38.5473 -89.2477
47 -38.691 -89.5904
48 -38.4355 -88.9145
49 -37.8182 -88.2208
50 -38.0587 -89.3257
51 -37.9855 -90.0101
52 -37.9808 -91.2104
53 -37.4569 -90.3744
54 -37.716 -90.1699
55 -38.197 -88.565
56 -38.0747 -90.9188
57 -38.0365 -90.8284
58 -38.2933 -90.011
59 -38.5717 -91.6892
60 -38.4493 -89.3324
61 -38.5721 -90.4728
62 -38.8474 -90.8615
63 -38.9382 -90.6323
64 -38.8537 -89.0315
65 -39.4629 -88.0316
66 -39.2706 -90.4013
67 -39.1031 -85.7682
68 -38.9859 -85.3284
69 -38.9722 -87.4345
70 -38.9306 -87.4482
71 -38.7319 -85.8991
72 -38.5827 -88.0854
73 -38.477 -85.9157
74 -38.1356 -87.614
75 -37.6871 -87.4522
76 -37.4224 -88.9648
77 -37.3043 -88.6983
78 -37.0593 -89.7618
79 -36.9231 -91.3568
80 -36.5622 -92.7171
81 -36.3338 -92.6539
82 -36.0223 -95.0156
83 -35.8609 -95.7915
84 -35.6859 -96.5245
85 -35.6004 -96.8943
86 -35.3106 -97.9291
87 -34.9718 -99.3319
88 -35.1302 -100.357
89 -34.9364 -101.571
90 -34.7807 -102.641
91 -34.6068 -103.543
92 -34.6494 -103.657
93 -34.5807 -105.221
94 -34.4118 -107.287
95 -34.2603 -107.59
96 -34.3613 -108.658
97 -34.3583 -111.247
98 -34.1789 -111.551
99 -34.4012 -112.745
100 -34.2707 -113.137
101 -34.2545 -113.293
102 -34.4105 -114.745
103 -34.4412 -114.261
104 -34.4211 -114.912
105 -34.3371 -116.798
106 -34.3471 -118.211
107 -34.4187 -119.353
108 -34.4204 -119.78
109 -34.511 -120.431
110 -34.5773 -120.973
111 -34.3276 -121.527
112 -34.4467 -122.73
113 -34.3221 -121.836
114 -34.6231 -122.111
115 -34.5297 -123.386
116 -34.5366 -123.68
117 -34.4875 -124.571
118 -34.4499 -125.341
119 -34.3969 -125.907
120 -34.3219 -125.741
121 -34.244 -126.483
122 -34.1767 -126.979
123 -34.0993 -127.404
124 -33.9892 -128.007
125 -34.6846 -129.153
126 -34.0647 -129.608
127 -33.9222 -130.182
128 -33.9887 -130.267
129 -33.9942 -131.022
130 -33.9771 -131.524
131 -33.9575 -132.286
132 -33.975 -132.591
133 -33.9306 -133.087
134 -33.9043 -133.645
135 -33.9922 -133.452
136 -33.9609 -134.928
137 -34.0572 -135.754
138 -34.193 -135.866
139 -34.2383 -136.066
140 -34.125 -136.775
141 -34.2281 -136.216
142 -34.1901 -136.92
143 -34.1774 -138.017
144 -34.1389 -138.285
145 -34.3056 -138.552
146 -34.3384 -139.171
147 -34.4021 -140.104
148 -34.5135 -140.046
149 -34.293 -139.915
150 -34.2963 -140.695
