1 -1.05165 -19.8922
2 -1.23788 -22.3659
3 -1.30021 -25.4793
4 -1.40057 -28.5397
5 -1.49723 -30.5459
6 -1.64608 -33.637
7 -1.46371 -37.5332
8 -1.53692 -40.4609
9 -1.6732 -44.0354
10 -1.68504 -46.7807
11 -1.7493 -48.9341
12 -1.87617 -51.5272
13 -2.00035 -54.1734
14 -2.08441 -56.638
15 -2.51934 -58.6792
16 -3.07957 -62.0466
17 -3.2459 -65.463
18 -3.34364 -68.6271
19 -3.42247 -71.1659
20 -3.55478 -74.3028
21 -3.7563 -76.7556
22 -4.11516 -79.3655
23 -4.6657 -81.4599
24 -5.11462 -83.758
25 -5.63278 -85.7418
26 -6.28718 -87.224
27 -6.81648 -89.4205
28 -8.81649 -94.871
29 -12.6915 -112.154
30 -14.4669 -117.408
31 -15.796 -122.026
32 -17.3519 -124.844
33 -20.9995 -125.202
34 -23.8804 -127.14
35 -26.473 -125.69
36 -29.5324 -123.344
37 -32.4361 -117.137
38 -35.82 -107.307
39 -37.0345 -99.6944
40 -37.6785 -94.7096
41 -36.7627 -94.4901
42 -38.1281 -90.2516
43 -38.9954 -87.8315
44 -38.7416 -89.1269
45 -38.3475 -90.4222
46 -38.3985 -89.6612
47 -38.6477 -89.5695
48 -38.4066 -88.8708
49 -37.7785 -88.2641
50 -37.9494 -89.593
51 -37.9028 -90.4279
52 -37.8936 -91.6568
53 -37.4649 -90.4658
54 -37.7234 -90.2122
55 -38.1938 -88.8233
56 -38.0974 -91.1286
57 -38.0214 -90.8658
58 -38.2648 -90.1111
59 -38.5708 -91.7924
60 -38.4217 -89.5884
61 -38.6843 -90.3334
62 -38.8412 -90.9196
63 -38.8891 -90.6309
64 -38.774 -88.9764
65 -39.4429 -87.7576
66 -39.2842 -90.6021
67 -39.0039 -85.954
68 -38.9637 -85.5559
69 -38.9286 -87.6277
70 -38.9118 -87.5242
71 -38.6539 -86.3876
72 -38.5731 -88.0025
73 -38.327 -86.6952
74 -38.0337 -87.8937
75 -37.6528 -87.7455
76 -37.4151 -88.908
77 -37.3024 -88.8455
78 -37.0295 -90.3116
79 -36.8864 -91.6432
80 -36.4629 -93.0292
81 -36.2752 -93.0181
82 -36.0354 -95.198
83 -35.8354 -95.8103
84 -35.6963 -96.7146
85 -35.5362 -96.9027
86 -35.3091 -97.964
87 -34.9384 -99.3722
88 -35.0994 -100.598
89 -34.91 -101.765
90 -34.7849 -102.708
91 -34.5528 -103.794
92 -34.6257 -103.757
93 -34.5783 -105.347
94 -34.3389 -107.566
95 -34.2941 -107.758
96 -34.2983 -108.925
97 -34.3972 -111.334
98 -34.129 -111.779
99 -34.3811 -112.824
100 -34.2264 -113.272
101 -34.2872 -113.29
102 -34.4356 -114.828
103 -34.428 -114.362
104 -34.3862 -115.086
105 -34.3149 -116.939
106 -34.3228 -118.279
107 -34.3958 -119.391
108 -34.4552 -119.879
109 -34.5467 -120.471
110 -34.5703 -121.104
111 -34.3197 -121.584
112 -34.4081 -122.82
113 -34.3387 -121.941
114 -34.6292 -122.216
115 -34.5874 -123.436
116 -34.4844 -123.803
117 -34.4371 -124.591
118 -34.4526 -125.339
119 -34.4042 -125.974
120 -34.3439 -125.79
121 -34.2557 -126.502
122 -34.1532 -127.001
123 -34.1026 -127.4
124 -33.9844 -128.031
125 -34.6355 -129.183
126 -34.0223 -129.642
127 -33.9063 -130.202
128 -34.0119 -130.294
129 -33.9621 -131
130 -33.9643 -131.511
131 -33.9685 -132.288
132 -33.9509 -132.653
133 -33.9186 -133.148
134 -33.9141 -133.672
135 -33.9426 -133.349
136 -33.9489 -134.982
137 -34.0747 -135.821
138 -34.2015 -135.939
139 -34.206 -136.062
140 -34.1128 -136.748
141 -34.1831 -136.264
142 -34.2225 -136.904
143 -34.1909 -138.003
144 -34.1595 -138.339
145 -34.3052 -138.635
146 -34.2957 -139.154
147 -34.4091 -140.125
148 -34.5229 -140.07
149 -34.3132 -139.97
150 -34.3306 -140.742
