1 -0.234008 -8.66076
2 -0.286407 -11.4323
3 -0.320128 -14.9736
4 -0.372243 -17.9585
5 -0.440428 -20.9222
6 -0.51417 -24.1344
7 -0.612781 -27.0758
8 -0.695971 -30.0517
9 -0.812741 -32.6302
10 -0.927937 -28.3528
11 -1.02312 -28.4913
12 -1.19112 -29.7611
13 -1.24523 -31.3012
14 -1.37703 -33.2655
15 -1.47897 -34.6461
16 -1.60867 -36.5676
17 -1.7291 -38.1328
18 -1.90733 -40.1079
19 -2.05478 -41.9829
20 -2.26054 -43.6613
21 -2.46701 -45.4147
22 -2.68842 -47.025
23 -2.90172 -48.8974
24 -3.13378 -50.511
25 -3.42248 -52.2715
26 -3.71318 -54.0558
27 -4.01316 -55.7524
28 -4.3486 -57.3632
29 -4.72912 -58.9031
30 -7.84841 -71.2308
31 -9.25273 -89.4245
32 -10.1153 -91.7627
33 -10.9196 -92.2146
34 -11.7597 -92.1628
35 -13.4789 -93.7885
36 -15.4274 -100.067
37 -16.0979 -98.0025
38 -16.6464 -95.5878
39 -17.0291 -92.8103
40 -17.2208 -89.8299
41 -17.5038 -87.496
42 -18.0129 -86.3905
43 -18.5355 -87.7985
44 -18.5037 -86.5744
45 -18.4726 -85.609
46 -18.4351 -84.9033
47 -18.5578 -83.9839
48 -19.2478 -86.2239
49 -19.6101 -86.6388
50 -19.658 -85.9006
51 -19.6964 -86.1536
52 -19.7635 -86.0046
53 -19.8568 -86.0525
54 -19.9261 -85.8853
55 -19.9967 -85.6315
56 -20.0718 -85.5589
57 -20.1305 -85.4209
58 -20.1886 -85.2374
59 -20.2321 -84.9917
60 -20.2919 -84.8967
61 -20.3295 -84.6897
62 -20.3872 -84.5397
63 -20.4344 -84.4218
64 -20.4521 -84.1916
65 -20.5273 -84.1124
66 -20.5561 -83.9778
67 -20.5666 -83.734
68 -20.6165 -83.5355
69 -20.645 -83.4191
70 -20.638 -83.3487
71 -20.6382 -83.1992
72 -20.6444 -83.1268
73 -20.6486 -83.0586
74 -20.6417 -83.0761
75 -20.6371 -83.209
76 -20.6085 -83.0211
77 -20.5969 -83.012
78 -20.6051 -83.0497
79 -20.5986 -83.056
80 -20.5706 -83.1039
81 -20.5595 -83.175
82 -20.5555 -83.2584
83 -20.5349 -83.3465
84 -20.5424 -83.4776
85 -20.5342 -83.6252
86 -20.5269 -83.732
87 -20.5167 -83.8544
88 -20.489 -84.0252
89 -20.4769 -84.2052
90 -20.4671 -84.3208
91 -20.4607 -84.5134
92 -20.4442 -84.739
93 -20.4374 -84.9528
94 -20.4438 -85.1925
95 -20.4475 -85.3912
96 -20.4455 -85.5683
97 -20.4503 -85.826
98 -20.4403 -86.0895
99 -20.4364 -86.3919
100 -20.4206 -86.6052
101 -20.4234 -86.9627
102 -20.4202 -87.2486
103 -20.4167 -87.5806
104 -20.4166 -87.9173
105 -20.4208 -88.0251
106 -20.4313 -88.4149
107 -20.4302 -88.729
108 -20.4384 -89.0519
109 -20.4415 -89.4118
110 -20.4364 -89.7429
111 -20.4541 -90.1837
112 -20.4613 -90.5557
113 -20.4757 -90.9045
114 -20.4895 -91.2157
115 -20.4869 -91.534
116 -20.4854 -91.8086
117 -20.4893 -92.1845
118 -20.5029 -92.5259
119 -20.5143 -92.9079
120 -20.5387 -93.3544
121 -20.5504 -93.7088
122 -20.553 -93.9783
123 -20.5668 -94.3013
124 -20.5818 -94.6674
125 -20.6048 -95.1756
126 -20.6078 -95.4218
127 -20.6073 -95.7877
128 -20.6281 -96.1629
129 -20.645 -96.5093
130 -20.6596 -96.8559
131 -20.6836 -97.2622
132 -20.6998 -97.6104
133 -20.7203 -98.0142
134 -20.7257 -98.4262
135 -20.7448 -98.9
136 -20.7766 -99.3602
137 -20.8005 -99.8168
138 -20.8315 -100.292
139 -20.8589 -100.834
140 -20.877 -101.325
141 -20.898 -101.974
142 -20.9289 -102.54
143 -20.9594 -103.16
144 -20.9846 -103.83
145 -21.0264 -104.689
146 -21.0484 -105.537
147 -21.086 -106.391
148 -21.1257 -107.394
149 -21.1659 -108.554
150 -21.2189 -110.15
