1 -0.346075 -8.63512
2 -0.3962 -11.3981
3 -0.429408 -14.9249
4 -0.481669 -17.8936
5 -0.550841 -20.8457
6 -0.617847 -24.0597
7 -0.716404 -26.9876
8 -0.798127 -29.9624
9 -0.91296 -32.5366
10 -1.03071 -28.3157
11 -1.12663 -28.4224
12 -1.29227 -29.6995
13 -1.34714 -31.2441
14 -1.47903 -33.2113
15 -1.58243 -34.5993
16 -1.7118 -36.5301
17 -1.83239 -38.0931
18 -2.01057 -40.066
19 -2.15904 -41.9406
20 -2.36545 -43.6214
21 -2.5755 -45.3732
22 -2.7981 -46.9637
23 -3.01369 -48.8299
24 -3.23928 -50.4264
25 -3.51932 -52.1778
26 -3.81201 -53.9538
27 -4.11541 -55.6148
28 -4.45029 -57.2083
29 -4.83599 -58.7209
30 -7.91156 -71.0292
31 -9.31275 -89.1893
32 -10.1737 -91.5277
33 -10.9769 -91.983
34 -11.813 -91.9397
35 -13.5264 -93.5789
36 -15.4686 -99.893
37 -16.1379 -97.838
38 -16.6836 -95.4261
39 -17.0677 -92.6539
40 -17.2585 -89.6675
41 -17.5424 -87.3343
42 -18.0529 -86.2338
43 -18.5729 -87.6579
44 -18.5386 -86.4252
45 -18.5072 -85.4639
46 -18.4673 -84.7509
47 -18.5903 -83.8312
48 -19.282 -86.0762
49 -19.6424 -86.4774
50 -19.6884 -85.7198
51 -19.7275 -85.9627
52 -19.7852 -85.8428
53 -19.8864 -85.8817
54 -19.9537 -85.7019
55 -20.0249 -85.449
56 -20.1002 -85.3918
57 -20.1574 -85.2473
58 -20.2151 -85.0564
59 -20.2547 -84.8127
60 -20.3183 -84.7183
61 -20.3503 -84.518
62 -20.4092 -84.3662
63 -20.4599 -84.275
64 -20.4749 -84.0436
65 -20.546 -83.9571
66 -20.5739 -83.8146
67 -20.5866 -83.5916
68 -20.6332 -83.4076
69 -20.6611 -83.2817
70 -20.6575 -83.204
71 -20.6558 -83.0785
72 -20.6591 -82.9964
73 -20.6655 -82.9211
74 -20.6599 -82.945
75 -20.6556 -83.066
76 -20.6225 -82.8734
77 -20.6131 -82.8635
78 -20.6203 -82.9226
79 -20.6089 -82.9417
80 -20.5854 -82.9669
81 -20.5732 -83.0452
82 -20.5639 -83.169
83 -20.5464 -83.227
84 -20.5479 -83.3786
85 -20.5456 -83.521
86 -20.5375 -83.6182
87 -20.5301 -83.7326
88 -20.4973 -83.9067
89 -20.4892 -84.1101
90 -20.4756 -84.2257
91 -20.472 -84.4153
92 -20.4547 -84.6471
93 -20.4474 -84.8586
94 -20.4534 -85.1067
95 -20.4582 -85.2943
96 -20.4576 -85.4531
97 -20.4588 -85.7632
98 -20.4537 -86.0164
99 -20.4437 -86.3092
100 -20.4346 -86.523
101 -20.4331 -86.8855
102 -20.4297 -87.1708
103 -20.4272 -87.525
104 -20.4275 -87.8444
105 -20.4297 -87.9488
106 -20.4406 -88.3325
107 -20.4385 -88.6466
108 -20.4504 -88.9949
109 -20.452 -89.3412
110 -20.4446 -89.6777
111 -20.4632 -90.1131
112 -20.4745 -90.4849
113 -20.4838 -90.8425
114 -20.4976 -91.1664
115 -20.4964 -91.4616
116 -20.4933 -91.7318
117 -20.5004 -92.1228
118 -20.511 -92.4557
119 -20.5227 -92.8479
120 -20.5465 -93.279
121 -20.5581 -93.6418
122 -20.5595 -93.8994
123 -20.5782 -94.2317
124 -20.5915 -94.5917
125 -20.6127 -95.1197
126 -20.6171 -95.3533
127 -20.6142 -95.7014
128 -20.6364 -96.101
129 -20.6489 -96.4479
130 -20.6669 -96.7617
131 -20.6912 -97.1974
132 -20.7075 -97.5636
133 -20.7262 -97.9514
134 -20.7334 -98.3518
135 -20.7497 -98.8016
136 -20.7802 -99.2552
137 -20.8011 -99.7426
138 -20.8325 -100.215
139 -20.8636 -100.742
140 -20.8785 -101.244
141 -20.9013 -101.872
142 -20.9322 -102.456
143 -20.9624 -103.062
144 -20.9917 -103.731
145 -21.0343 -104.589
146 -21.0487 -105.396
147 -21.0875 -106.275
148 -21.1309 -107.255
149 -21.1703 -108.426
150 -21.2209 -110.024
